dataset,mol_id,strategy,generator_group,k,n_candidates,baseline_method,baseline_success,baseline_rmsd,selector_method,selector_success,selector_rmsd,oracle_method,oracle_success,oracle_rmsd
dockgen,1tkg_1_SSA_0,same_generator,DiffDock,8,1,DiffDock-L default s10/t20,False,6.818495289992886,DiffDock-L default s10/t20,False,6.818495289992886,DiffDock-L default s10/t20,False,6.818495289992886
dockgen,1tkg_1_SSA_0,same_generator,NeuralPlexer,8,6,public_neuralplexer_relaxedFalse_rep2,False,7.770642029503718,public_neuralplexer_relaxedTrue_rep2,False,7.739637576385156,public_neuralplexer_relaxedFalse_rep3,False,7.394401797632286
dockgen,1tkg_1_SSA_0,same_generator,DynamicBind,8,2,public_dynamicbind_relaxedFalse_rep-1,False,11.593381873382286,public_dynamicbind_relaxedFalse_rep-1,False,11.593381873382286,public_dynamicbind_relaxedTrue_rep-1,False,9.907123251844672
dockgen,1tkg_1_SSA_0,same_generator,RFAA,8,2,public_rfaa_relaxedTrue_rep1,False,2.183484236892637,public_rfaa_relaxedFalse_rep1,True,1.434585206541454,public_rfaa_relaxedFalse_rep1,True,1.434585206541454
dockgen,1tkg_1_SSA_0,cross_generator_balanced,,16,16,public_boltz_ss_relaxedFalse_rep1,False,2.4193076426232305,public_boltz_relaxedFalse_rep1,True,1.7013047043068303,public_rfaa_relaxedFalse_rep1,True,1.434585206541454
dockgen,1tkg_1_SSA_0,same_generator,Boltz,16,14,public_boltz_ss_relaxedFalse_rep1,False,2.4193076426232305,public_boltz_ss_relaxedFalse_rep3,True,1.82475657734168,public_boltz_relaxedTrue_rep3,True,1.3784104432279958
dockgen,1tkg_1_SSA_0,same_generator,Chai,16,7,Chai-1 full receptor s5/t200,False,2.158125633762416,public_chai_relaxedFalse_rep2,False,2.31602844148348,Chai-1 full receptor s5/t200,False,2.158125633762416
dockgen,1tkg_1_SSA_0,same_generator,DiffDock,16,1,DiffDock-L default s10/t20,False,6.818495289992886,DiffDock-L default s10/t20,False,6.818495289992886,DiffDock-L default s10/t20,False,6.818495289992886
dockgen,1tkg_1_SSA_0,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedFalse_rep2,False,7.770642029503718,public_neuralplexer_relaxedTrue_rep2,False,7.739637576385156,public_neuralplexer_relaxedFalse_rep3,False,7.394401797632286
dockgen,1tkg_1_SSA_0,same_generator,DynamicBind,16,2,public_dynamicbind_relaxedFalse_rep-1,False,11.593381873382286,public_dynamicbind_relaxedFalse_rep-1,False,11.593381873382286,public_dynamicbind_relaxedTrue_rep-1,False,9.907123251844672
dockgen,1tkg_1_SSA_0,same_generator,RFAA,16,2,public_rfaa_relaxedTrue_rep1,False,2.183484236892637,public_rfaa_relaxedFalse_rep1,True,1.434585206541454,public_rfaa_relaxedFalse_rep1,True,1.434585206541454
dockgen,1tkg_1_SSA_0,cross_generator_balanced,,32,32,public_boltz_ss_relaxedFalse_rep1,False,2.4193076426232305,public_boltz_ss_relaxedFalse_rep3,True,1.82475657734168,public_boltz_relaxedTrue_rep3,True,1.3784104432279958
dockgen,1tkg_1_SSA_0,same_generator,Boltz,32,14,public_boltz_ss_relaxedFalse_rep1,False,2.4193076426232305,public_boltz_ss_relaxedFalse_rep3,True,1.82475657734168,public_boltz_relaxedTrue_rep3,True,1.3784104432279958
dockgen,1tkg_1_SSA_0,same_generator,Chai,32,7,Chai-1 full receptor s5/t200,False,2.158125633762416,public_chai_relaxedFalse_rep2,False,2.31602844148348,Chai-1 full receptor s5/t200,False,2.158125633762416
dockgen,1tkg_1_SSA_0,same_generator,DiffDock,32,1,DiffDock-L default s10/t20,False,6.818495289992886,DiffDock-L default s10/t20,False,6.818495289992886,DiffDock-L default s10/t20,False,6.818495289992886
dockgen,1tkg_1_SSA_0,same_generator,NeuralPlexer,32,6,public_neuralplexer_relaxedFalse_rep2,False,7.770642029503718,public_neuralplexer_relaxedTrue_rep2,False,7.739637576385156,public_neuralplexer_relaxedFalse_rep3,False,7.394401797632286
dockgen,1tkg_1_SSA_0,same_generator,DynamicBind,32,2,public_dynamicbind_relaxedFalse_rep-1,False,11.593381873382286,public_dynamicbind_relaxedFalse_rep-1,False,11.593381873382286,public_dynamicbind_relaxedTrue_rep-1,False,9.907123251844672
dockgen,1tkg_1_SSA_0,same_generator,RFAA,32,2,public_rfaa_relaxedTrue_rep1,False,2.183484236892637,public_rfaa_relaxedFalse_rep1,True,1.434585206541454,public_rfaa_relaxedFalse_rep1,True,1.434585206541454
dockgen,1u8u_1_OCA_0,cross_generator_balanced,,1,1,public_boltz_relaxedTrue_rep1,True,1.342483424478678,public_boltz_relaxedTrue_rep1,True,1.342483424478678,public_boltz_relaxedTrue_rep1,True,1.342483424478678
dockgen,1u8u_1_OCA_0,same_generator,Boltz,1,1,public_boltz_relaxedTrue_rep1,True,1.342483424478678,public_boltz_relaxedTrue_rep1,True,1.342483424478678,public_boltz_relaxedTrue_rep1,True,1.342483424478678
dockgen,1u8u_1_OCA_0,same_generator,Chai,1,1,public_chai_relaxedTrue_rep1,True,1.2913418106220855,public_chai_relaxedTrue_rep1,True,1.2913418106220855,public_chai_relaxedTrue_rep1,True,1.2913418106220855
dockgen,1u8u_1_OCA_0,same_generator,DiffDock,1,1,DiffDock-L default s10/t20,True,0.8638077355523035,DiffDock-L default s10/t20,True,0.8638077355523035,DiffDock-L default s10/t20,True,0.8638077355523035
dockgen,1u8u_1_OCA_0,same_generator,NeuralPlexer,1,1,public_neuralplexer_relaxedFalse_rep2,False,10.567579697357385,public_neuralplexer_relaxedFalse_rep2,False,10.567579697357385,public_neuralplexer_relaxedFalse_rep2,False,10.567579697357385
dockgen,1u8u_1_OCA_0,same_generator,DynamicBind,1,1,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986
dockgen,1u8u_1_OCA_0,same_generator,RFAA,1,1,public_rfaa_relaxedTrue_rep1,False,3.0456377235318066,public_rfaa_relaxedTrue_rep1,False,3.0456377235318066,public_rfaa_relaxedTrue_rep1,False,3.0456377235318066
dockgen,1u8u_1_OCA_0,cross_generator_balanced,,2,2,public_boltz_relaxedTrue_rep1,True,1.342483424478678,public_boltz_relaxedTrue_rep1,True,1.342483424478678,DiffDock-L default s10/t20,True,0.8638077355523035
dockgen,1u8u_1_OCA_0,same_generator,Boltz,2,2,public_boltz_relaxedTrue_rep1,True,1.342483424478678,public_boltz_relaxedTrue_rep1,True,1.342483424478678,public_boltz_relaxedTrue_rep1,True,1.342483424478678
dockgen,1u8u_1_OCA_0,same_generator,Chai,2,2,public_chai_relaxedTrue_rep1,True,1.2913418106220855,public_chai_relaxedTrue_rep2,True,1.2409516807878227,public_chai_relaxedTrue_rep2,True,1.2409516807878227
dockgen,1u8u_1_OCA_0,same_generator,DiffDock,2,2,DiffDock-L default s10/t20,True,0.8638077355523035,public_diffdock_relaxedFalse_rep2,True,0.9594790951344369,DiffDock-L default s10/t20,True,0.8638077355523035
dockgen,1u8u_1_OCA_0,same_generator,NeuralPlexer,2,2,public_neuralplexer_relaxedFalse_rep2,False,10.567579697357385,public_neuralplexer_relaxedFalse_rep2,False,10.567579697357385,public_neuralplexer_relaxedFalse_rep2,False,10.567579697357385
dockgen,1u8u_1_OCA_0,same_generator,DynamicBind,2,2,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986
dockgen,1u8u_1_OCA_0,same_generator,RFAA,2,2,public_rfaa_relaxedTrue_rep1,False,3.0456377235318066,public_rfaa_relaxedFalse_rep1,True,1.4042932026467971,public_rfaa_relaxedFalse_rep1,True,1.4042932026467971
dockgen,1u8u_1_OCA_0,cross_generator_balanced,,4,4,public_boltz_relaxedTrue_rep1,True,1.342483424478678,public_boltz_relaxedTrue_rep1,True,1.342483424478678,DiffDock-L default s10/t20,True,0.8638077355523035
dockgen,1u8u_1_OCA_0,same_generator,Boltz,4,4,public_boltz_relaxedTrue_rep1,True,1.342483424478678,public_boltz_relaxedTrue_rep1,True,1.342483424478678,public_boltz_relaxedTrue_rep1,True,1.342483424478678
dockgen,1u8u_1_OCA_0,same_generator,Chai,4,4,public_chai_relaxedTrue_rep1,True,1.2913418106220855,public_chai_relaxedTrue_rep3,True,1.0216694347322015,Chai-1 full receptor s5/t200,True,0.9777416140173693
dockgen,1u8u_1_OCA_0,same_generator,DiffDock,4,4,DiffDock-L default s10/t20,True,0.8638077355523035,public_diffdock_relaxedFalse_rep3,True,0.8547908235352067,public_diffdock_relaxedFalse_rep3,True,0.8547908235352067
dockgen,1u8u_1_OCA_0,same_generator,NeuralPlexer,4,4,public_neuralplexer_relaxedFalse_rep2,False,10.567579697357385,public_neuralplexer_relaxedFalse_rep2,False,10.567579697357385,public_neuralplexer_relaxedTrue_rep3,False,10.414288249563672
dockgen,1u8u_1_OCA_0,same_generator,DynamicBind,4,2,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986
dockgen,1u8u_1_OCA_0,same_generator,RFAA,4,2,public_rfaa_relaxedTrue_rep1,False,3.0456377235318066,public_rfaa_relaxedFalse_rep1,True,1.4042932026467971,public_rfaa_relaxedFalse_rep1,True,1.4042932026467971
dockgen,1u8u_1_OCA_0,cross_generator_balanced,,8,8,public_boltz_relaxedTrue_rep1,True,1.342483424478678,public_boltz_relaxedTrue_rep1,True,1.342483424478678,DiffDock-L default s10/t20,True,0.8638077355523035
dockgen,1u8u_1_OCA_0,same_generator,Boltz,8,8,public_boltz_relaxedTrue_rep1,True,1.342483424478678,public_boltz_ss_relaxedFalse_rep3,True,0.7540180415613402,public_boltz_ss_relaxedFalse_rep3,True,0.7540180415613402
dockgen,1u8u_1_OCA_0,same_generator,Chai,8,7,public_chai_relaxedTrue_rep1,True,1.2913418106220855,public_chai_relaxedTrue_rep3,True,1.0216694347322015,public_chai_relaxedFalse_rep3,True,0.9160717363645046
dockgen,1u8u_1_OCA_0,same_generator,DiffDock,8,7,DiffDock-L default s10/t20,True,0.8638077355523035,public_diffdock_relaxedFalse_rep3,True,0.8547908235352067,public_diffdock_relaxedFalse_rep3,True,0.8547908235352067
dockgen,1u8u_1_OCA_0,same_generator,NeuralPlexer,8,6,public_neuralplexer_relaxedFalse_rep2,False,10.567579697357385,public_neuralplexer_relaxedFalse_rep1,False,2.4199562634477503,public_neuralplexer_relaxedFalse_rep1,False,2.4199562634477503
dockgen,1u8u_1_OCA_0,same_generator,DynamicBind,8,2,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986
dockgen,1u8u_1_OCA_0,same_generator,RFAA,8,2,public_rfaa_relaxedTrue_rep1,False,3.0456377235318066,public_rfaa_relaxedFalse_rep1,True,1.4042932026467971,public_rfaa_relaxedFalse_rep1,True,1.4042932026467971
dockgen,1u8u_1_OCA_0,cross_generator_balanced,,16,16,public_boltz_relaxedTrue_rep1,True,1.342483424478678,public_diffdock_relaxedFalse_rep2,True,0.9594790951344369,DiffDock-L default s10/t20,True,0.8638077355523035
dockgen,1u8u_1_OCA_0,same_generator,Boltz,16,14,public_boltz_relaxedTrue_rep1,True,1.342483424478678,public_boltz_ss_relaxedFalse_rep2,True,0.9128980260686296,public_boltz_ss_relaxedFalse_rep3,True,0.7540180415613402
dockgen,1u8u_1_OCA_0,same_generator,Chai,16,7,public_chai_relaxedTrue_rep1,True,1.2913418106220855,public_chai_relaxedTrue_rep3,True,1.0216694347322015,public_chai_relaxedFalse_rep3,True,0.9160717363645046
dockgen,1u8u_1_OCA_0,same_generator,DiffDock,16,7,DiffDock-L default s10/t20,True,0.8638077355523035,public_diffdock_relaxedFalse_rep3,True,0.8547908235352067,public_diffdock_relaxedFalse_rep3,True,0.8547908235352067
dockgen,1u8u_1_OCA_0,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedFalse_rep2,False,10.567579697357385,public_neuralplexer_relaxedFalse_rep1,False,2.4199562634477503,public_neuralplexer_relaxedFalse_rep1,False,2.4199562634477503
dockgen,1u8u_1_OCA_0,same_generator,DynamicBind,16,2,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986
dockgen,1u8u_1_OCA_0,same_generator,RFAA,16,2,public_rfaa_relaxedTrue_rep1,False,3.0456377235318066,public_rfaa_relaxedFalse_rep1,True,1.4042932026467971,public_rfaa_relaxedFalse_rep1,True,1.4042932026467971
dockgen,1u8u_1_OCA_0,cross_generator_balanced,,32,32,public_boltz_relaxedTrue_rep1,True,1.342483424478678,public_diffdock_relaxedFalse_rep3,True,0.8547908235352067,public_diffdock_relaxedTrue_rep3,True,0.8547908235352067
dockgen,1u8u_1_OCA_0,same_generator,Boltz,32,14,public_boltz_relaxedTrue_rep1,True,1.342483424478678,public_boltz_ss_relaxedFalse_rep2,True,0.9128980260686296,public_boltz_ss_relaxedFalse_rep3,True,0.7540180415613402
dockgen,1u8u_1_OCA_0,same_generator,Chai,32,7,public_chai_relaxedTrue_rep1,True,1.2913418106220855,public_chai_relaxedTrue_rep3,True,1.0216694347322015,public_chai_relaxedFalse_rep3,True,0.9160717363645046
dockgen,1u8u_1_OCA_0,same_generator,DiffDock,32,7,DiffDock-L default s10/t20,True,0.8638077355523035,public_diffdock_relaxedFalse_rep3,True,0.8547908235352067,public_diffdock_relaxedFalse_rep3,True,0.8547908235352067
dockgen,1u8u_1_OCA_0,same_generator,NeuralPlexer,32,6,public_neuralplexer_relaxedFalse_rep2,False,10.567579697357385,public_neuralplexer_relaxedFalse_rep1,False,2.4199562634477503,public_neuralplexer_relaxedFalse_rep1,False,2.4199562634477503
dockgen,1u8u_1_OCA_0,same_generator,DynamicBind,32,2,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986,public_dynamicbind_relaxedFalse_rep-1,False,5.492842177415986
dockgen,1u8u_1_OCA_0,same_generator,RFAA,32,2,public_rfaa_relaxedTrue_rep1,False,3.0456377235318066,public_rfaa_relaxedFalse_rep1,True,1.4042932026467971,public_rfaa_relaxedFalse_rep1,True,1.4042932026467971
dockgen,1uf5_1_CDT_0,cross_generator_balanced,,1,1,public_boltz_relaxedTrue_rep1,True,1.9979328287841247,public_boltz_relaxedTrue_rep1,True,1.9979328287841247,public_boltz_relaxedTrue_rep1,True,1.9979328287841247
dockgen,1uf5_1_CDT_0,same_generator,Boltz,1,1,public_boltz_relaxedTrue_rep1,True,1.9979328287841247,public_boltz_relaxedTrue_rep1,True,1.9979328287841247,public_boltz_relaxedTrue_rep1,True,1.9979328287841247
dockgen,1uf5_1_CDT_0,same_generator,Chai,1,1,Chai-1 full receptor s5/t200,False,34.09617328202949,Chai-1 full receptor s5/t200,False,34.09617328202949,Chai-1 full receptor s5/t200,False,34.09617328202949
dockgen,1uf5_1_CDT_0,same_generator,DiffDock,1,1,DiffDock-L default s10/t20,False,33.9072133286562,DiffDock-L default s10/t20,False,33.9072133286562,DiffDock-L default s10/t20,False,33.9072133286562
dockgen,1uf5_1_CDT_0,same_generator,NeuralPlexer,1,1,public_neuralplexer_relaxedFalse_rep2,False,12.510487543423984,public_neuralplexer_relaxedFalse_rep2,False,12.510487543423984,public_neuralplexer_relaxedFalse_rep2,False,12.510487543423984
dockgen,1uf5_1_CDT_0,same_generator,DynamicBind,1,1,public_dynamicbind_relaxedFalse_rep-1,False,35.58895722636447,public_dynamicbind_relaxedFalse_rep-1,False,35.58895722636447,public_dynamicbind_relaxedFalse_rep-1,False,35.58895722636447
dockgen,1uf5_1_CDT_0,same_generator,RFAA,1,0,,False,,,False,,,False,
dockgen,1uf5_1_CDT_0,cross_generator_balanced,,2,2,public_boltz_relaxedTrue_rep1,True,1.9979328287841247,Chai-1 full receptor s5/t200,False,34.09617328202949,public_boltz_relaxedTrue_rep1,True,1.9979328287841247
dockgen,1uf5_1_CDT_0,same_generator,Boltz,2,2,public_boltz_relaxedTrue_rep1,True,1.9979328287841247,public_boltz_relaxedTrue_rep1,True,1.9979328287841247,public_boltz_relaxedTrue_rep1,True,1.9979328287841247
dockgen,1uf5_1_CDT_0,same_generator,Chai,2,2,Chai-1 full receptor s5/t200,False,34.09617328202949,Chai-1 full receptor s5/t200,False,34.09617328202949,public_chai_relaxedTrue_rep3,False,17.712636891215684
dockgen,1uf5_1_CDT_0,same_generator,DiffDock,2,1,DiffDock-L default s10/t20,False,33.9072133286562,DiffDock-L default s10/t20,False,33.9072133286562,DiffDock-L default s10/t20,False,33.9072133286562
dockgen,1uf5_1_CDT_0,same_generator,NeuralPlexer,2,2,public_neuralplexer_relaxedFalse_rep2,False,12.510487543423984,public_neuralplexer_relaxedFalse_rep2,False,12.510487543423984,public_neuralplexer_relaxedFalse_rep2,False,12.510487543423984
dockgen,1uf5_1_CDT_0,same_generator,DynamicBind,2,2,public_dynamicbind_relaxedFalse_rep-1,False,35.58895722636447,public_dynamicbind_relaxedFalse_rep-1,False,35.58895722636447,public_dynamicbind_relaxedFalse_rep-1,False,35.58895722636447
dockgen,1uf5_1_CDT_0,same_generator,RFAA,2,0,,False,,,False,,,False,
dockgen,1uf5_1_CDT_0,cross_generator_balanced,,4,4,public_boltz_relaxedTrue_rep1,True,1.9979328287841247,Chai-1 full receptor s5/t200,False,34.09617328202949,public_boltz_relaxedTrue_rep1,True,1.9979328287841247
dockgen,1uf5_1_CDT_0,same_generator,Boltz,4,4,public_boltz_relaxedTrue_rep1,True,1.9979328287841247,public_boltz_ss_relaxedTrue_rep2,True,1.0996812822359046,public_boltz_ss_relaxedTrue_rep2,True,1.0996812822359046
dockgen,1uf5_1_CDT_0,same_generator,Chai,4,4,Chai-1 full receptor s5/t200,False,34.09617328202949,public_chai_relaxedFalse_rep1,True,0.6969635314947975,public_chai_relaxedFalse_rep1,True,0.6969635314947975
dockgen,1uf5_1_CDT_0,same_generator,DiffDock,4,1,DiffDock-L default s10/t20,False,33.9072133286562,DiffDock-L default s10/t20,False,33.9072133286562,DiffDock-L default s10/t20,False,33.9072133286562
dockgen,1uf5_1_CDT_0,same_generator,NeuralPlexer,4,4,public_neuralplexer_relaxedFalse_rep2,False,12.510487543423984,public_neuralplexer_relaxedTrue_rep1,False,29.50398024294067,public_neuralplexer_relaxedFalse_rep2,False,12.510487543423984
dockgen,1uf5_1_CDT_0,same_generator,DynamicBind,4,2,public_dynamicbind_relaxedFalse_rep-1,False,35.58895722636447,public_dynamicbind_relaxedFalse_rep-1,False,35.58895722636447,public_dynamicbind_relaxedFalse_rep-1,False,35.58895722636447
dockgen,1uf5_1_CDT_0,same_generator,RFAA,4,0,,False,,,False,,,False,
dockgen,1uf5_1_CDT_0,cross_generator_balanced,,8,8,public_boltz_relaxedTrue_rep1,True,1.9979328287841247,Chai-1 full receptor s5/t200,False,34.09617328202949,public_boltz_relaxedTrue_rep1,True,1.9979328287841247
dockgen,1uf5_1_CDT_0,same_generator,Boltz,8,8,public_boltz_relaxedTrue_rep1,True,1.9979328287841247,public_boltz_ss_relaxedTrue_rep2,True,1.0996812822359046,public_boltz_ss_relaxedTrue_rep2,True,1.0996812822359046
dockgen,1uf5_1_CDT_0,same_generator,Chai,8,7,Chai-1 full receptor s5/t200,False,34.09617328202949,public_chai_relaxedFalse_rep1,True,0.6969635314947975,public_chai_relaxedFalse_rep1,True,0.6969635314947975
dockgen,1uf5_1_CDT_0,same_generator,DiffDock,8,1,DiffDock-L default s10/t20,False,33.9072133286562,DiffDock-L default s10/t20,False,33.9072133286562,DiffDock-L default s10/t20,False,33.9072133286562
dockgen,1uf5_1_CDT_0,same_generator,NeuralPlexer,8,6,public_neuralplexer_relaxedFalse_rep2,False,12.510487543423984,public_neuralplexer_relaxedTrue_rep1,False,29.50398024294067,public_neuralplexer_relaxedTrue_rep2,False,11.74692218771226
dockgen,1uf5_1_CDT_0,same_generator,DynamicBind,8,2,public_dynamicbind_relaxedFalse_rep-1,False,35.58895722636447,public_dynamicbind_relaxedFalse_rep-1,False,35.58895722636447,public_dynamicbind_relaxedFalse_rep-1,False,35.58895722636447
dockgen,1uf5_1_CDT_0,same_generator,RFAA,8,0,,False,,,False,,,False,
dockgen,1uf5_1_CDT_0,cross_generator_balanced,,16,16,public_boltz_relaxedTrue_rep1,True,1.9979328287841247,public_boltz_ss_relaxedTrue_rep2,True,1.0996812822359046,public_chai_relaxedFalse_rep1,True,0.6969635314947975
dockgen,1uf5_1_CDT_0,same_generator,Boltz,16,14,public_boltz_relaxedTrue_rep1,True,1.9979328287841247,public_boltz_ss_relaxedTrue_rep2,True,1.0996812822359046,public_boltz_ss_relaxedTrue_rep2,True,1.0996812822359046
dockgen,1uf5_1_CDT_0,same_generator,Chai,16,7,Chai-1 full receptor s5/t200,False,34.09617328202949,public_chai_relaxedFalse_rep1,True,0.6969635314947975,public_chai_relaxedFalse_rep1,True,0.6969635314947975
dockgen,1uf5_1_CDT_0,same_generator,DiffDock,16,1,DiffDock-L default s10/t20,False,33.9072133286562,DiffDock-L default s10/t20,False,33.9072133286562,DiffDock-L default s10/t20,False,33.9072133286562
dockgen,1uf5_1_CDT_0,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedFalse_rep2,False,12.510487543423984,public_neuralplexer_relaxedTrue_rep1,False,29.50398024294067,public_neuralplexer_relaxedTrue_rep2,False,11.74692218771226
dockgen,1uf5_1_CDT_0,same_generator,DynamicBind,16,2,public_dynamicbind_relaxedFalse_rep-1,False,35.58895722636447,public_dynamicbind_relaxedFalse_rep-1,False,35.58895722636447,public_dynamicbind_relaxedFalse_rep-1,False,35.58895722636447
