repeat,dataset,mol_id,k,oracle_success
1,posebusters_benchmark,7CD9_FVR,2,False
1,posebusters_benchmark,7CD9_FVR,4,True
1,posebusters_benchmark,7CD9_FVR,8,True
1,posebusters_benchmark,7CIJ_G0C,2,False
1,posebusters_benchmark,7CIJ_G0C,4,False
1,posebusters_benchmark,7CIJ_G0C,8,False
1,posebusters_benchmark,7CNS_PMV,2,False
1,posebusters_benchmark,7CNS_PMV,4,False
1,posebusters_benchmark,7CNS_PMV,8,False
1,posebusters_benchmark,7CTM_BDP,2,True
1,posebusters_benchmark,7CTM_BDP,4,True
1,posebusters_benchmark,7CTM_BDP,8,True
1,posebusters_benchmark,7CUO_PHB,2,False
1,posebusters_benchmark,7CUO_PHB,4,False
1,posebusters_benchmark,7CUO_PHB,8,False
1,posebusters_benchmark,7D5C_GV6,2,True
1,posebusters_benchmark,7D5C_GV6,4,True
1,posebusters_benchmark,7D5C_GV6,8,True
1,posebusters_benchmark,7DKT_GLF,2,False
1,posebusters_benchmark,7DKT_GLF,4,True
1,posebusters_benchmark,7DKT_GLF,8,True
1,posebusters_benchmark,7DQL_4CL,2,False
1,posebusters_benchmark,7DQL_4CL,4,False
1,posebusters_benchmark,7DQL_4CL,8,False
1,posebusters_benchmark,7DUA_HJ0,2,False
1,posebusters_benchmark,7DUA_HJ0,4,True
1,posebusters_benchmark,7DUA_HJ0,8,True
1,posebusters_benchmark,7E4L_MDN,2,True
1,posebusters_benchmark,7E4L_MDN,4,True
1,posebusters_benchmark,7E4L_MDN,8,True
1,posebusters_benchmark,7EBG_J0L,2,False
1,posebusters_benchmark,7EBG_J0L,4,False
1,posebusters_benchmark,7EBG_J0L,8,True
1,posebusters_benchmark,7ED2_A3P,2,False
1,posebusters_benchmark,7ED2_A3P,4,False
1,posebusters_benchmark,7ED2_A3P,8,True
1,posebusters_benchmark,7ELT_TYM,2,True
1,posebusters_benchmark,7ELT_TYM,4,True
1,posebusters_benchmark,7ELT_TYM,8,True
1,posebusters_benchmark,7EPV_FDA,2,True
1,posebusters_benchmark,7EPV_FDA,4,True
1,posebusters_benchmark,7EPV_FDA,8,True
1,posebusters_benchmark,7ES1_UDP,2,True
1,posebusters_benchmark,7ES1_UDP,4,True
1,posebusters_benchmark,7ES1_UDP,8,True
1,posebusters_benchmark,7F51_BA7,2,True
1,posebusters_benchmark,7F51_BA7,4,True
1,posebusters_benchmark,7F51_BA7,8,True
1,posebusters_benchmark,7F5D_EUO,2,False
1,posebusters_benchmark,7F5D_EUO,4,False
1,posebusters_benchmark,7F5D_EUO,8,True
1,posebusters_benchmark,7F8T_FAD,2,True
1,posebusters_benchmark,7F8T_FAD,4,True
1,posebusters_benchmark,7F8T_FAD,8,True
1,posebusters_benchmark,7FB7_8NF,2,True
1,posebusters_benchmark,7FB7_8NF,4,True
1,posebusters_benchmark,7FB7_8NF,8,True
1,posebusters_benchmark,7FHA_ADX,2,False
1,posebusters_benchmark,7FHA_ADX,4,False
1,posebusters_benchmark,7FHA_ADX,8,True
1,posebusters_benchmark,7FT9_4MB,2,False
1,posebusters_benchmark,7FT9_4MB,4,False
1,posebusters_benchmark,7FT9_4MB,8,False
1,posebusters_benchmark,7JG0_GAR,2,False
1,posebusters_benchmark,7JG0_GAR,4,True
1,posebusters_benchmark,7JG0_GAR,8,True
1,posebusters_benchmark,7JHQ_VAJ,2,False
1,posebusters_benchmark,7JHQ_VAJ,4,False
1,posebusters_benchmark,7JHQ_VAJ,8,False
1,posebusters_benchmark,7JMV_4NC,2,False
1,posebusters_benchmark,7JMV_4NC,4,False
1,posebusters_benchmark,7JMV_4NC,8,True
1,posebusters_benchmark,7JXX_VP7,2,True
1,posebusters_benchmark,7JXX_VP7,4,True
1,posebusters_benchmark,7JXX_VP7,8,True
1,posebusters_benchmark,7K0V_VQP,2,False
1,posebusters_benchmark,7K0V_VQP,4,False
1,posebusters_benchmark,7K0V_VQP,8,False
1,posebusters_benchmark,7KC5_BJZ,2,True
1,posebusters_benchmark,7KC5_BJZ,4,True
1,posebusters_benchmark,7KC5_BJZ,8,True
1,posebusters_benchmark,7KM8_WPD,2,False
1,posebusters_benchmark,7KM8_WPD,4,True
1,posebusters_benchmark,7KM8_WPD,8,True
1,posebusters_benchmark,7KRU_ATP,2,False
1,posebusters_benchmark,7KRU_ATP,4,True
1,posebusters_benchmark,7KRU_ATP,8,True
1,posebusters_benchmark,7KZ9_XN7,2,True
1,posebusters_benchmark,7KZ9_XN7,4,True
1,posebusters_benchmark,7KZ9_XN7,8,True
1,posebusters_benchmark,7L00_XCJ,2,False
1,posebusters_benchmark,7L00_XCJ,4,False
1,posebusters_benchmark,7L00_XCJ,8,False
1,posebusters_benchmark,7L03_F9F,2,True
1,posebusters_benchmark,7L03_F9F,4,True
1,posebusters_benchmark,7L03_F9F,8,True
1,posebusters_benchmark,7L5F_XNG,2,False
1,posebusters_benchmark,7L5F_XNG,4,False
1,posebusters_benchmark,7L5F_XNG,8,False
1,posebusters_benchmark,7L7C_XQ1,2,False
1,posebusters_benchmark,7L7C_XQ1,4,False
1,posebusters_benchmark,7L7C_XQ1,8,False
1,posebusters_benchmark,7LCU_XTA,2,False
1,posebusters_benchmark,7LCU_XTA,4,False
1,posebusters_benchmark,7LCU_XTA,8,False
1,posebusters_benchmark,7LEV_0JO,2,False
1,posebusters_benchmark,7LEV_0JO,4,True
1,posebusters_benchmark,7LEV_0JO,8,True
1,posebusters_benchmark,7LJN_GTP,2,False
1,posebusters_benchmark,7LJN_GTP,4,False
1,posebusters_benchmark,7LJN_GTP,8,False
1,posebusters_benchmark,7LMO_NYO,2,False
1,posebusters_benchmark,7LMO_NYO,4,False
1,posebusters_benchmark,7LMO_NYO,8,False
1,posebusters_benchmark,7LOE_Y84,2,False
1,posebusters_benchmark,7LOE_Y84,4,True
1,posebusters_benchmark,7LOE_Y84,8,True
1,posebusters_benchmark,7LOU_IFM,2,False
1,posebusters_benchmark,7LOU_IFM,4,False
1,posebusters_benchmark,7LOU_IFM,8,False
1,posebusters_benchmark,7LT0_ONJ,2,False
1,posebusters_benchmark,7LT0_ONJ,4,True
1,posebusters_benchmark,7LT0_ONJ,8,True
1,posebusters_benchmark,7LZD_YHY,2,False
1,posebusters_benchmark,7LZD_YHY,4,True
1,posebusters_benchmark,7LZD_YHY,8,True
1,posebusters_benchmark,7M3H_YPV,2,False
1,posebusters_benchmark,7M3H_YPV,4,False
1,posebusters_benchmark,7M3H_YPV,8,False
1,posebusters_benchmark,7M6K_YRJ,2,False
1,posebusters_benchmark,7M6K_YRJ,4,False
1,posebusters_benchmark,7M6K_YRJ,8,False
1,posebusters_benchmark,7MFP_Z7P,2,False
1,posebusters_benchmark,7MFP_Z7P,4,False
1,posebusters_benchmark,7MFP_Z7P,8,False
1,posebusters_benchmark,7MGT_ZD4,2,False
1,posebusters_benchmark,7MGT_ZD4,4,True
1,posebusters_benchmark,7MGT_ZD4,8,True
1,posebusters_benchmark,7MGY_ZD1,2,False
1,posebusters_benchmark,7MGY_ZD1,4,False
1,posebusters_benchmark,7MGY_ZD1,8,True
1,posebusters_benchmark,7MMH_ZJY,2,True
1,posebusters_benchmark,7MMH_ZJY,4,True
1,posebusters_benchmark,7MMH_ZJY,8,True
1,posebusters_benchmark,7MOI_HPS,2,True
1,posebusters_benchmark,7MOI_HPS,4,True
1,posebusters_benchmark,7MOI_HPS,8,True
1,posebusters_benchmark,7MSR_DCA,2,False
1,posebusters_benchmark,7MSR_DCA,4,False
1,posebusters_benchmark,7MSR_DCA,8,True
1,posebusters_benchmark,7MWN_WI5,2,False
1,posebusters_benchmark,7MWN_WI5,4,False
1,posebusters_benchmark,7MWN_WI5,8,False
1,posebusters_benchmark,7MWU_ZPM,2,False
1,posebusters_benchmark,7MWU_ZPM,4,False
1,posebusters_benchmark,7MWU_ZPM,8,False
1,posebusters_benchmark,7MY1_IPE,2,True
1,posebusters_benchmark,7MY1_IPE,4,True
1,posebusters_benchmark,7MY1_IPE,8,True
1,posebusters_benchmark,7MYU_ZR7,2,False
1,posebusters_benchmark,7MYU_ZR7,4,False
1,posebusters_benchmark,7MYU_ZR7,8,True
1,posebusters_benchmark,7N03_ZRP,2,True
1,posebusters_benchmark,7N03_ZRP,4,True
1,posebusters_benchmark,7N03_ZRP,8,True
1,posebusters_benchmark,7N4N_0BK,2,True
1,posebusters_benchmark,7N4N_0BK,4,True
1,posebusters_benchmark,7N4N_0BK,8,True
1,posebusters_benchmark,7N4W_P4V,2,False
1,posebusters_benchmark,7N4W_P4V,4,False
1,posebusters_benchmark,7N4W_P4V,8,True
1,posebusters_benchmark,7N7B_T3F,2,False
1,posebusters_benchmark,7N7B_T3F,4,True
1,posebusters_benchmark,7N7B_T3F,8,True
1,posebusters_benchmark,7N7H_CTP,2,True
1,posebusters_benchmark,7N7H_CTP,4,True
1,posebusters_benchmark,7N7H_CTP,8,True
1,posebusters_benchmark,7NF0_BYN,2,False
1,posebusters_benchmark,7NF0_BYN,4,False
1,posebusters_benchmark,7NF0_BYN,8,True
1,posebusters_benchmark,7NF3_4LU,2,False
1,posebusters_benchmark,7NF3_4LU,4,False
1,posebusters_benchmark,7NF3_4LU,8,True
1,posebusters_benchmark,7NGW_UAW,2,False
1,posebusters_benchmark,7NGW_UAW,4,True
1,posebusters_benchmark,7NGW_UAW,8,True
1,posebusters_benchmark,7NLV_UJE,2,False
1,posebusters_benchmark,7NLV_UJE,4,False
1,posebusters_benchmark,7NLV_UJE,8,False
1,posebusters_benchmark,7NP6_UK8,2,False
1,posebusters_benchmark,7NP6_UK8,4,False
1,posebusters_benchmark,7NP6_UK8,8,False
1,posebusters_benchmark,7NPL_UKZ,2,False
1,posebusters_benchmark,7NPL_UKZ,4,True
1,posebusters_benchmark,7NPL_UKZ,8,True
1,posebusters_benchmark,7NSW_HC4,2,False
1,posebusters_benchmark,7NSW_HC4,4,True
1,posebusters_benchmark,7NSW_HC4,8,True
1,posebusters_benchmark,7NU0_DCL,2,False
1,posebusters_benchmark,7NU0_DCL,4,False
1,posebusters_benchmark,7NU0_DCL,8,True
1,posebusters_benchmark,7NUT_GLP,2,False
1,posebusters_benchmark,7NUT_GLP,4,False
1,posebusters_benchmark,7NUT_GLP,8,False
1,posebusters_benchmark,7NXO_UU8,2,False
1,posebusters_benchmark,7NXO_UU8,4,False
1,posebusters_benchmark,7NXO_UU8,8,False
1,posebusters_benchmark,7O0N_CDP,2,False
1,posebusters_benchmark,7O0N_CDP,4,True
1,posebusters_benchmark,7O0N_CDP,8,True
1,posebusters_benchmark,7O1T_5X8,2,True
1,posebusters_benchmark,7O1T_5X8,4,True
1,posebusters_benchmark,7O1T_5X8,8,True
1,posebusters_benchmark,7ODY_DGI,2,False
1,posebusters_benchmark,7ODY_DGI,4,False
1,posebusters_benchmark,7ODY_DGI,8,False
1,posebusters_benchmark,7OEO_V9Z,2,True
1,posebusters_benchmark,7OEO_V9Z,4,True
1,posebusters_benchmark,7OEO_V9Z,8,True
1,posebusters_benchmark,7OFF_VCB,2,False
1,posebusters_benchmark,7OFF_VCB,4,False
1,posebusters_benchmark,7OFF_VCB,8,False
1,posebusters_benchmark,7OFK_VCH,2,True
1,posebusters_benchmark,7OFK_VCH,4,True
1,posebusters_benchmark,7OFK_VCH,8,True
1,posebusters_benchmark,7OLI_8HG,2,False
1,posebusters_benchmark,7OLI_8HG,4,False
1,posebusters_benchmark,7OLI_8HG,8,True
1,posebusters_benchmark,7OMX_CNA,2,False
1,posebusters_benchmark,7OMX_CNA,4,False
1,posebusters_benchmark,7OMX_CNA,8,True
1,posebusters_benchmark,7OPG_06N,2,False
1,posebusters_benchmark,7OPG_06N,4,False
1,posebusters_benchmark,7OPG_06N,8,False
1,posebusters_benchmark,7OSO_0V1,2,False
1,posebusters_benchmark,7OSO_0V1,4,False
1,posebusters_benchmark,7OSO_0V1,8,False
1,posebusters_benchmark,7OZ9_NGK,2,False
1,posebusters_benchmark,7OZ9_NGK,4,False
1,posebusters_benchmark,7OZ9_NGK,8,False
1,posebusters_benchmark,7OZC_G6S,2,False
1,posebusters_benchmark,7OZC_G6S,4,False
1,posebusters_benchmark,7OZC_G6S,8,True
1,posebusters_benchmark,7P1F_KFN,2,False
1,posebusters_benchmark,7P1F_KFN,4,False
1,posebusters_benchmark,7P1F_KFN,8,False
1,posebusters_benchmark,7P1M_4IU,2,True
1,posebusters_benchmark,7P1M_4IU,4,True
1,posebusters_benchmark,7P1M_4IU,8,True
1,posebusters_benchmark,7P2I_MFU,2,False
1,posebusters_benchmark,7P2I_MFU,4,False
1,posebusters_benchmark,7P2I_MFU,8,False
1,posebusters_benchmark,7P4C_5OV,2,True
1,posebusters_benchmark,7P4C_5OV,4,True
1,posebusters_benchmark,7P4C_5OV,8,True
1,posebusters_benchmark,7PGX_FMN,2,True
1,posebusters_benchmark,7PGX_FMN,4,True
1,posebusters_benchmark,7PGX_FMN,8,True
1,posebusters_benchmark,7PIH_7QW,2,False
1,posebusters_benchmark,7PIH_7QW,4,True
1,posebusters_benchmark,7PIH_7QW,8,True
1,posebusters_benchmark,7PJQ_OWH,2,True
1,posebusters_benchmark,7PJQ_OWH,4,True
1,posebusters_benchmark,7PJQ_OWH,8,True
1,posebusters_benchmark,7PK0_BYC,2,False
1,posebusters_benchmark,7PK0_BYC,4,True
1,posebusters_benchmark,7PK0_BYC,8,True
1,posebusters_benchmark,7PL1_SFG,2,True
1,posebusters_benchmark,7PL1_SFG,4,True
1,posebusters_benchmark,7PL1_SFG,8,True
1,posebusters_benchmark,7POM_7VZ,2,False
1,posebusters_benchmark,7POM_7VZ,4,False
1,posebusters_benchmark,7POM_7VZ,8,True
1,posebusters_benchmark,7PRI_7TI,2,True
1,posebusters_benchmark,7PRI_7TI,4,True
1,posebusters_benchmark,7PRI_7TI,8,True
1,posebusters_benchmark,7PRM_81I,2,True
1,posebusters_benchmark,7PRM_81I,4,True
1,posebusters_benchmark,7PRM_81I,8,True
1,posebusters_benchmark,7PT3_3KK,2,True
1,posebusters_benchmark,7PT3_3KK,4,True
1,posebusters_benchmark,7PT3_3KK,8,True
1,posebusters_benchmark,7PUV_84Z,2,False
1,posebusters_benchmark,7PUV_84Z,4,True
1,posebusters_benchmark,7PUV_84Z,8,True
1,posebusters_benchmark,7Q27_8KC,2,True
1,posebusters_benchmark,7Q27_8KC,4,True
1,posebusters_benchmark,7Q27_8KC,8,True
1,posebusters_benchmark,7Q2B_M6H,2,False
1,posebusters_benchmark,7Q2B_M6H,4,True
1,posebusters_benchmark,7Q2B_M6H,8,True
1,posebusters_benchmark,7Q5I_I0F,2,False
1,posebusters_benchmark,7Q5I_I0F,4,False
1,posebusters_benchmark,7Q5I_I0F,8,False
1,posebusters_benchmark,7QF4_RBF,2,True
1,posebusters_benchmark,7QF4_RBF,4,True
1,posebusters_benchmark,7QF4_RBF,8,True
1,posebusters_benchmark,7QFM_AY3,2,False
1,posebusters_benchmark,7QFM_AY3,4,False
1,posebusters_benchmark,7QFM_AY3,8,True
1,posebusters_benchmark,7QGP_DJ8,2,False
1,posebusters_benchmark,7QGP_DJ8,4,False
1,posebusters_benchmark,7QGP_DJ8,8,False
1,posebusters_benchmark,7QHG_T3B,2,False
1,posebusters_benchmark,7QHG_T3B,4,False
1,posebusters_benchmark,7QHG_T3B,8,False
1,posebusters_benchmark,7QHL_D5P,2,False
1,posebusters_benchmark,7QHL_D5P,4,False
1,posebusters_benchmark,7QHL_D5P,8,False
1,posebusters_benchmark,7QPP_VDX,2,True
1,posebusters_benchmark,7QPP_VDX,4,True
1,posebusters_benchmark,7QPP_VDX,8,True
1,posebusters_benchmark,7QTA_URI,2,False
1,posebusters_benchmark,7QTA_URI,4,False
1,posebusters_benchmark,7QTA_URI,8,False
1,posebusters_benchmark,7R3D_APR,2,True
1,posebusters_benchmark,7R3D_APR,4,True
1,posebusters_benchmark,7R3D_APR,8,True
1,posebusters_benchmark,7R59_I5F,2,False
1,posebusters_benchmark,7R59_I5F,4,True
1,posebusters_benchmark,7R59_I5F,8,True
1,posebusters_benchmark,7R7R_AWJ,2,True
1,posebusters_benchmark,7R7R_AWJ,4,True
1,posebusters_benchmark,7R7R_AWJ,8,True
1,posebusters_benchmark,7R9N_F97,2,False
1,posebusters_benchmark,7R9N_F97,4,False
1,posebusters_benchmark,7R9N_F97,8,True
1,posebusters_benchmark,7RC3_SAH,2,True
1,posebusters_benchmark,7RC3_SAH,4,True
1,posebusters_benchmark,7RC3_SAH,8,True
1,posebusters_benchmark,7RH3_59O,2,False
1,posebusters_benchmark,7RH3_59O,4,False
1,posebusters_benchmark,7RH3_59O,8,True
1,posebusters_benchmark,7ROR_69X,2,True
1,posebusters_benchmark,7ROR_69X,4,True
1,posebusters_benchmark,7ROR_69X,8,True
1,posebusters_benchmark,7ROU_66I,2,False
1,posebusters_benchmark,7ROU_66I,4,True
1,posebusters_benchmark,7ROU_66I,8,True
1,posebusters_benchmark,7RSV_7IQ,2,False
1,posebusters_benchmark,7RSV_7IQ,4,False
1,posebusters_benchmark,7RSV_7IQ,8,False
1,posebusters_benchmark,7RWS_4UR,2,False
1,posebusters_benchmark,7RWS_4UR,4,False
1,posebusters_benchmark,7RWS_4UR,8,False
1,posebusters_benchmark,7RZL_NPO,2,False
1,posebusters_benchmark,7RZL_NPO,4,False
1,posebusters_benchmark,7RZL_NPO,8,False
1,posebusters_benchmark,7SCW_GSP,2,True
1,posebusters_benchmark,7SCW_GSP,4,True
1,posebusters_benchmark,7SCW_GSP,8,True
1,posebusters_benchmark,7SDD_4IP,2,False
1,posebusters_benchmark,7SDD_4IP,4,False
1,posebusters_benchmark,7SDD_4IP,8,False
1,posebusters_benchmark,7SFO_98L,2,False
1,posebusters_benchmark,7SFO_98L,4,False
1,posebusters_benchmark,7SFO_98L,8,False
1,posebusters_benchmark,7SIU_9ID,2,False
1,posebusters_benchmark,7SIU_9ID,4,False
1,posebusters_benchmark,7SIU_9ID,8,True
1,posebusters_benchmark,7SZA_DUI,2,False
1,posebusters_benchmark,7SZA_DUI,4,False
1,posebusters_benchmark,7SZA_DUI,8,False
1,posebusters_benchmark,7T1D_E7K,2,False
1,posebusters_benchmark,7T1D_E7K,4,False
1,posebusters_benchmark,7T1D_E7K,8,False
1,posebusters_benchmark,7T3E_SLB,2,False
1,posebusters_benchmark,7T3E_SLB,4,False
1,posebusters_benchmark,7T3E_SLB,8,True
1,posebusters_benchmark,7TBU_S3P,2,False
1,posebusters_benchmark,7TBU_S3P,4,False
1,posebusters_benchmark,7TBU_S3P,8,False
1,posebusters_benchmark,7TE8_P0T,2,False
1,posebusters_benchmark,7TE8_P0T,4,False
1,posebusters_benchmark,7TE8_P0T,8,False
1,posebusters_benchmark,7TH4_FFO,2,False
1,posebusters_benchmark,7TH4_FFO,4,False
1,posebusters_benchmark,7TH4_FFO,8,False
1,posebusters_benchmark,7THI_PGA,2,False
1,posebusters_benchmark,7THI_PGA,4,True
1,posebusters_benchmark,7THI_PGA,8,True
1,posebusters_benchmark,7TM6_GPJ,2,False
1,posebusters_benchmark,7TM6_GPJ,4,True
1,posebusters_benchmark,7TM6_GPJ,8,True
1,posebusters_benchmark,7TOM_5AD,2,False
1,posebusters_benchmark,7TOM_5AD,4,True
1,posebusters_benchmark,7TOM_5AD,8,True
1,posebusters_benchmark,7TUO_KL9,2,False
1,posebusters_benchmark,7TUO_KL9,4,False
1,posebusters_benchmark,7TUO_KL9,8,False
1,posebusters_benchmark,7TXK_LW8,2,False
1,posebusters_benchmark,7TXK_LW8,4,False
1,posebusters_benchmark,7TXK_LW8,8,False
1,posebusters_benchmark,7TYP_KUR,2,False
1,posebusters_benchmark,7TYP_KUR,4,True
1,posebusters_benchmark,7TYP_KUR,8,True
1,posebusters_benchmark,7U0U_FK5,2,True
1,posebusters_benchmark,7U0U_FK5,4,True
1,posebusters_benchmark,7U0U_FK5,8,True
1,posebusters_benchmark,7U3J_L6U,2,False
1,posebusters_benchmark,7U3J_L6U,4,False
1,posebusters_benchmark,7U3J_L6U,8,False
1,posebusters_benchmark,7UAS_MBU,2,False
1,posebusters_benchmark,7UAS_MBU,4,True
1,posebusters_benchmark,7UAS_MBU,8,True
1,posebusters_benchmark,7UAW_MF6,2,False
1,posebusters_benchmark,7UAW_MF6,4,False
1,posebusters_benchmark,7UAW_MF6,8,True
1,posebusters_benchmark,7UJ4_OQ4,2,False
1,posebusters_benchmark,7UJ4_OQ4,4,False
1,posebusters_benchmark,7UJ4_OQ4,8,True
1,posebusters_benchmark,7UJ5_DGL,2,True
1,posebusters_benchmark,7UJ5_DGL,4,True
1,posebusters_benchmark,7UJ5_DGL,8,True
1,posebusters_benchmark,7UJF_R3V,2,False
1,posebusters_benchmark,7UJF_R3V,4,False
1,posebusters_benchmark,7UJF_R3V,8,True
1,posebusters_benchmark,7ULC_56B,2,False
1,posebusters_benchmark,7ULC_56B,4,False
1,posebusters_benchmark,7ULC_56B,8,False
1,posebusters_benchmark,7UMW_NAD,2,False
1,posebusters_benchmark,7UMW_NAD,4,True
1,posebusters_benchmark,7UMW_NAD,8,True
1,posebusters_benchmark,7UQ3_O2U,2,True
1,posebusters_benchmark,7UQ3_O2U,4,True
1,posebusters_benchmark,7UQ3_O2U,8,True
1,posebusters_benchmark,7USH_82V,2,True
1,posebusters_benchmark,7USH_82V,4,True
1,posebusters_benchmark,7USH_82V,8,True
1,posebusters_benchmark,7UTW_NAI,2,True
1,posebusters_benchmark,7UTW_NAI,4,True
1,posebusters_benchmark,7UTW_NAI,8,True
1,posebusters_benchmark,7UXS_OJC,2,True
1,posebusters_benchmark,7UXS_OJC,4,True
1,posebusters_benchmark,7UXS_OJC,8,True
1,posebusters_benchmark,7UY4_SMI,2,False
1,posebusters_benchmark,7UY4_SMI,4,False
1,posebusters_benchmark,7UY4_SMI,8,False
1,posebusters_benchmark,7UYB_OK0,2,True
1,posebusters_benchmark,7UYB_OK0,4,True
1,posebusters_benchmark,7UYB_OK0,8,True
1,posebusters_benchmark,7V14_ORU,2,True
1,posebusters_benchmark,7V14_ORU,4,True
1,posebusters_benchmark,7V14_ORU,8,True
1,posebusters_benchmark,7V3N_AKG,2,True
1,posebusters_benchmark,7V3N_AKG,4,True
1,posebusters_benchmark,7V3N_AKG,8,True
1,posebusters_benchmark,7V3S_5I9,2,True
1,posebusters_benchmark,7V3S_5I9,4,True
1,posebusters_benchmark,7V3S_5I9,8,True
1,posebusters_benchmark,7VBU_6I4,2,False
1,posebusters_benchmark,7VBU_6I4,4,True
1,posebusters_benchmark,7VBU_6I4,8,True
1,posebusters_benchmark,7VC5_9SF,2,True
1,posebusters_benchmark,7VC5_9SF,4,True
1,posebusters_benchmark,7VC5_9SF,8,True
1,posebusters_benchmark,7VKZ_NOJ,2,False
1,posebusters_benchmark,7VKZ_NOJ,4,True
1,posebusters_benchmark,7VKZ_NOJ,8,True
1,posebusters_benchmark,7VQ9_ISY,2,False
1,posebusters_benchmark,7VQ9_ISY,4,False
1,posebusters_benchmark,7VQ9_ISY,8,True
1,posebusters_benchmark,7VWF_K55,2,False
1,posebusters_benchmark,7VWF_K55,4,False
1,posebusters_benchmark,7VWF_K55,8,False
1,posebusters_benchmark,7W05_GMP,2,True
1,posebusters_benchmark,7W05_GMP,4,True
1,posebusters_benchmark,7W05_GMP,8,True
1,posebusters_benchmark,7W06_ITN,2,False
1,posebusters_benchmark,7W06_ITN,4,True
1,posebusters_benchmark,7W06_ITN,8,True
1,posebusters_benchmark,7WCF_ACP,2,True
1,posebusters_benchmark,7WCF_ACP,4,True
1,posebusters_benchmark,7WCF_ACP,8,True
1,posebusters_benchmark,7WDT_NGS,2,True
1,posebusters_benchmark,7WDT_NGS,4,True
1,posebusters_benchmark,7WDT_NGS,8,True
1,posebusters_benchmark,7WJB_BGC,2,True
1,posebusters_benchmark,7WJB_BGC,4,True
1,posebusters_benchmark,7WJB_BGC,8,True
1,posebusters_benchmark,7WKL_CAQ,2,False
1,posebusters_benchmark,7WKL_CAQ,4,False
1,posebusters_benchmark,7WKL_CAQ,8,True
1,posebusters_benchmark,7WL4_JFU,2,False
1,posebusters_benchmark,7WL4_JFU,4,False
1,posebusters_benchmark,7WL4_JFU,8,False
1,posebusters_benchmark,7WPW_F15,2,True
1,posebusters_benchmark,7WPW_F15,4,True
1,posebusters_benchmark,7WPW_F15,8,True
1,posebusters_benchmark,7WQQ_5Z6,2,True
1,posebusters_benchmark,7WQQ_5Z6,4,True
1,posebusters_benchmark,7WQQ_5Z6,8,True
1,posebusters_benchmark,7X5N_5M5,2,False
1,posebusters_benchmark,7X5N_5M5,4,False
1,posebusters_benchmark,7X5N_5M5,8,False
1,posebusters_benchmark,7X9K_8OG,2,True
1,posebusters_benchmark,7X9K_8OG,4,True
1,posebusters_benchmark,7X9K_8OG,8,True
1,posebusters_benchmark,7XBV_APC,2,False
1,posebusters_benchmark,7XBV_APC,4,True
1,posebusters_benchmark,7XBV_APC,8,True
1,posebusters_benchmark,7XFA_D9J,2,True
1,posebusters_benchmark,7XFA_D9J,4,True
1,posebusters_benchmark,7XFA_D9J,8,True
1,posebusters_benchmark,7XG5_PLP,2,False
1,posebusters_benchmark,7XG5_PLP,4,True
1,posebusters_benchmark,7XG5_PLP,8,True
1,posebusters_benchmark,7XI7_4RI,2,True
1,posebusters_benchmark,7XI7_4RI,4,True
1,posebusters_benchmark,7XI7_4RI,8,True
1,posebusters_benchmark,7XJN_NSD,2,False
1,posebusters_benchmark,7XJN_NSD,4,True
1,posebusters_benchmark,7XJN_NSD,8,True
1,posebusters_benchmark,7XPO_UPG,2,False
1,posebusters_benchmark,7XPO_UPG,4,True
1,posebusters_benchmark,7XPO_UPG,8,True
1,posebusters_benchmark,7XQZ_FPF,2,False
1,posebusters_benchmark,7XQZ_FPF,4,False
1,posebusters_benchmark,7XQZ_FPF,8,False
1,posebusters_benchmark,7YZU_DO7,2,True
1,posebusters_benchmark,7YZU_DO7,4,True
1,posebusters_benchmark,7YZU_DO7,8,True
1,posebusters_benchmark,7Z1Q_NIO,2,True
1,posebusters_benchmark,7Z1Q_NIO,4,True
1,posebusters_benchmark,7Z1Q_NIO,8,True
1,posebusters_benchmark,7Z2O_IAJ,2,False
1,posebusters_benchmark,7Z2O_IAJ,4,False
1,posebusters_benchmark,7Z2O_IAJ,8,False
1,posebusters_benchmark,7Z7F_IF3,2,True
1,posebusters_benchmark,7Z7F_IF3,4,True
1,posebusters_benchmark,7Z7F_IF3,8,True
1,posebusters_benchmark,7ZDY_6MJ,2,False
1,posebusters_benchmark,7ZDY_6MJ,4,False
1,posebusters_benchmark,7ZDY_6MJ,8,True
1,posebusters_benchmark,7ZF0_DHR,2,True
1,posebusters_benchmark,7ZF0_DHR,4,True
1,posebusters_benchmark,7ZF0_DHR,8,True
1,posebusters_benchmark,7ZHP_IQY,2,True
1,posebusters_benchmark,7ZHP_IQY,4,True
1,posebusters_benchmark,7ZHP_IQY,8,True
1,posebusters_benchmark,7ZL5_IWE,2,False
1,posebusters_benchmark,7ZL5_IWE,4,True
1,posebusters_benchmark,7ZL5_IWE,8,True
1,posebusters_benchmark,7ZOC_T8E,2,True
1,posebusters_benchmark,7ZOC_T8E,4,True
1,posebusters_benchmark,7ZOC_T8E,8,True
1,posebusters_benchmark,7ZTL_BCN,2,False
1,posebusters_benchmark,7ZTL_BCN,4,False
1,posebusters_benchmark,7ZTL_BCN,8,False
1,posebusters_benchmark,7ZU2_DHT,2,True
1,posebusters_benchmark,7ZU2_DHT,4,True
1,posebusters_benchmark,7ZU2_DHT,8,True
1,posebusters_benchmark,7ZXV_45D,2,True
1,posebusters_benchmark,7ZXV_45D,4,True
1,posebusters_benchmark,7ZXV_45D,8,True
